,Zipcode,Sqrt_MSE
3783,41102,4750.307249819798
3784,41143,70083.72017517457
3785,41164,79618.08934652846
3786,41240,9961.552734348168
3787,41501,21217.614780545682
3788,41653,8526.63237330981
3789,41701,7866.45856984643
3790,42001,40022.82090965209
3791,42003,42509.508404730404
3792,42038,33123.789967787554
3793,42071,174019.10582773588
3794,42101,21065.23584605874
3795,42103,35181.54002727714
3796,42104,15082.922995138711
3797,42141,22283.06468833432
3798,42164,25050.480658611174
3799,42211,86214.41830866884
3800,42240,15110.300835247306
3801,42301,16392.6013912026
3802,42303,34562.02403199504
3803,42431,14493.623784475843
3804,42501,7248.499642647612
3805,42503,22256.276342908917
3806,42544,51347.61379864432
3807,42633,26414.42842100497
3808,42642,5202.789011578403
3809,42701,15615.418067593344
3810,42717,31793.812678984308
3811,42718,21823.823377777684
3812,42754,30355.653635486997
3813,43004,88793.9282029864
3814,43015,20317.529028293
3815,43016,29780.82272535315
3816,43017,57805.05669185744
3817,43021,26912.602912906514
3818,43026,39837.812621154095
3819,43035,52135.44921445359
3820,43040,47815.37308416168
3821,43050,52405.713585477904
3822,43054,68540.04655016938
3823,43055,17611.302709107054
3824,43062,13883.316136192489
3825,43064,71277.03287966801
3826,43065,12902.318641765667
3827,43068,19402.588029108934
3828,43078,14452.172812583432
3829,43081,16907.106574842244
3830,43123,36077.453907382194
3831,43130,26908.20820872988
3832,43138,55412.83889668394
3833,43147,18034.991842175557
3834,43160,30291.75517686311
3835,43201,51800.81685334421
3836,43203,8070.378139095921
3837,43204,20711.14633632487
3838,43205,33145.444702203415
3839,43206,17017.460662531943
3840,43207,14415.93114697384
3841,43209,198186.79187429405
3842,43211,11314.875559123911
3843,43212,48894.52301436508
3844,43215,29117.806045967725
3845,43221,29636.53408307331
3846,43223,7646.050655763917
3847,43230,13970.983925657236
3848,43302,58148.04429537093
3849,43311,26246.318375333023
3850,43402,10172.691633132137
3851,43420,47872.20916856715
3852,43440,46448.851972665114
3853,43449,12970.318925298725
3854,43452,68535.34699286394
3855,43512,20377.88518129836
3856,43528,25442.474700071263
3857,43537,59476.250917055
3858,43551,42610.708517787214
3859,43560,15881.985794773387
3860,43606,32055.64133227437
3861,43609,7944.863121127761
3862,43612,6242.56671897206
3863,43613,7312.135391124042
3864,43614,14177.614683638485
3865,43615,6824.049022526124
3866,43616,30024.738988711044
3867,43623,27330.16111316971
3868,43701,13659.471580657319
3869,43725,18829.62983358016
3870,43812,14752.300950253893
3871,43920,11595.37606904624
3872,43935,36380.166825952445
3873,43950,14814.23858181408
3874,43952,28693.844218825903
3875,44004,4342.941225582872
3876,44011,29039.336771888346
3877,44022,45198.20292901923
3878,44023,50326.207341526104
3879,44024,39976.146164623984
3880,44030,19882.35199353187
3881,44035,10692.991373008861
3882,44039,18153.182093665622
3883,44040,109881.71607814844
3884,44041,12889.743789201213
3885,44052,14963.911464986959
3886,44053,33560.86222324816
3887,44057,16654.204752289275
3888,44060,23793.353956226772
3889,44077,21148.35083778728
3890,44089,100219.16622029331
3891,44094,39036.22634421597
3892,44095,19611.05291428329
3893,44102,48939.53233732973
3894,44105,5619.3396872244875
3895,44106,26376.281807793468
3896,44107,15596.469876809191
3897,44108,31579.754265926953
3898,44109,15438.425791418542
3899,44110,2259.769423470111
3900,44111,5658.15859639375
3901,44112,8222.33709831235
3902,44113,42883.3620526247
3903,44116,88400.9875313143
3904,44118,6494.662377662234
3905,44120,21275.529865124896
3906,44121,3389.2608738024355
3907,44122,24615.010047650903
3908,44124,33586.50512811332
3909,44125,2474.4725661091097
3910,44128,2130.7594196575224
3911,44130,6346.657508199896
3912,44134,6727.243791245038
3913,44135,3842.1824556938445
3914,44136,12609.743040462834
3915,44137,2097.4714777613804
3916,44139,23920.42424656755
3917,44140,83619.77187082099
3918,44141,33546.66694963607
3919,44143,46676.81205146428
3920,44145,42764.90032217114
3921,44146,9241.182938437489
3922,44202,12271.582015216527
3923,44203,13966.463239983806
3924,44212,75719.15978106672
3925,44236,67889.06146947909
3926,44256,44307.49469705129
3927,44278,60156.18138313509
3928,44281,35638.11641154849
3929,44301,8894.194376183003
3930,44305,2857.9568036441447
3931,44312,15779.550039207445
3932,44313,22258.007264850097
3933,44314,7651.003330311312
3934,44319,27621.822719619195
3935,44333,17291.82004590888
3936,44406,21267.54765344437
3937,44460,10328.17503261781
3938,44483,1872.3871063922466
3939,44484,34705.33881993527
3940,44512,11524.827408287234
3941,44514,15381.714370492158
3942,44601,46138.502162380035
3943,44615,12756.244835799474
3944,44646,16255.937979328644
3945,44691,13866.696850921277
3946,44708,22199.918661527394
3947,44718,210280.49322384995
3948,44720,11313.323226956356
3949,44721,5835.365484720416
3950,44805,17892.881574203628
3951,44820,20408.668248903596
3952,44830,9855.96085562775
3953,44839,27685.691093283243
3954,44857,28008.381728082877
3955,44870,40235.571378778455
3956,44883,21095.119917365715
3957,44890,31693.893781876384
3958,44903,53813.971135571956
3959,44906,73567.4704651
3960,45005,54156.522417723085
3961,45011,228569.12012798997
3962,45013,16196.19108838521
3963,45036,78013.50140311028
3964,45040,67250.56322185502
3965,45042,36191.07165511318
3966,45044,10359.578344779118
3967,45066,154580.51200639445
3968,45069,43005.869130210514
3969,45103,22009.005655605833
3970,45133,46565.99572104716
3971,45140,22584.33218595966
3972,45152,45273.63467023693
3973,45177,63579.96764586807
3974,45202,9916.46618312241
3975,45206,107835.58710878935
3976,45208,194546.51624512093
3977,45215,57986.47716252011
3978,45226,104146.82595978888
3979,45227,31374.743034815256
3980,45230,228550.4674813927
3981,45236,40852.806829567045
3982,45242,116648.13162697549
3983,45243,63961.981567268565
3984,45255,111385.02505712841
3985,45320,19689.541924173558
3986,45324,13344.327530889812
3987,45331,13254.494740256045
3988,45342,56063.60699178122
3989,45356,14219.531768554258
3990,45365,42494.51630005562
3991,45373,68111.97105812062
3992,45385,16712.49248037356
3993,45403,11132.629909392483
3994,45405,7982.366454143868
3995,45406,12535.394103649322
3996,45414,91484.78735998871
3997,45417,10637.47244890536
3998,45419,296306.9635777669
3999,45424,15320.602412488768
4000,45429,67711.45220378242
4001,45458,18650.37154482674
4002,45459,59611.22730483846
4003,45503,42713.449638919956
4004,45505,10196.65982409693
4005,45601,19193.689217660314
4006,45631,11788.430253046621
4007,45638,9457.991070103824
4008,45640,12434.317302003681
4009,45662,8415.349734867523
4010,45669,41891.81508144959
4011,45690,22300.55517988951
4012,45694,38960.46613008091
4013,45701,11656.9263595956
4014,45750,39064.57136599959
4015,45801,32654.91210170099
4016,45805,39034.751099252695
4017,45822,43102.08740465916
4018,45840,8495.56010980305
4019,45885,62209.08707562671
4020,45891,33706.06660499907
4021,46016,18025.721626229166
4022,46032,51525.838292141794
4023,46033,20069.951076477264
4024,46037,31521.159420956985
4025,46040,24612.06331637987
4026,46060,55980.66739711091
4027,46062,54897.11689765934
4028,46074,36416.87030271144
4029,46077,123536.53321036865
4030,46123,19401.60049493143
4031,46140,41854.75162759073
4032,46142,24328.49641553475
4033,46143,30947.451989207704
4034,46151,28151.55151147392
4035,46201,7639.8361920811885
4036,46202,14103.492577212397
4037,46203,10708.699079544502
4038,46204,14342.13716745541
4039,46205,50382.672515525075
4040,46208,23019.22711622192
4041,46218,12873.33450742651
4042,46219,9974.116114138673
4043,46220,8924.914780812765
4044,46222,7542.418427078196
4045,46225,26350.660053019346
4046,46226,15957.109991167714
4047,46237,8565.73534446525
4048,46239,46134.18305715184
4049,46260,75877.05776693429
4050,46303,22599.45425259593
4051,46304,19019.438089465606
4052,46307,24872.12335822766
4053,46321,27645.313271315263
4054,46342,24547.151434144085
4055,46350,18215.823871786724
4056,46356,32076.773855137682
4057,46360,67360.64474716347
4058,46373,158094.81284815725
4059,46383,27484.754688959554
4060,46385,30247.186505066904
4061,46410,19228.183286951848
4062,46511,63535.51463914498
4063,46514,29634.27318495501
4064,46516,80938.26930312147
4065,46530,22883.103876258356
4066,46544,47514.18756598354
4067,46563,34669.67378898343
4068,46614,29917.526587946708
4069,46617,61606.78359426632
4070,46628,37691.89180993204
4071,46637,34566.19095634772
4072,46814,85624.96547262245
4073,46835,32445.647342207194
4074,46845,42124.39915766681
4075,46901,57839.77963631432
4076,46902,34002.87956114364
4077,46947,33564.10118834924
4078,46952,23481.023719836838
4079,46953,24170.84176134401
4080,46992,47981.3637059304
4081,46996,24874.38317681962
4082,47025,17186.071354371812
4083,47111,24569.058335764046
4084,47130,7352.976184234093
4085,47150,29491.70460820331
4086,47167,27077.46301666718
4087,47172,46199.28644540137
4088,47201,13242.132876007625
4089,47250,13348.859152401794
4090,47274,18750.157110291035
4091,47302,4123.185322719877
4092,47303,45373.42607255779
4093,47304,13060.17877497959
4094,47331,51788.01163614812
4095,47362,33962.77688088367
4096,47374,20469.05192093763
4097,47394,11986.519348704598
4098,47401,22569.2259692907
4099,47403,35895.49429618993
4100,47404,31632.726896815617
4101,47408,313628.6035939105
4102,47421,29577.779168368244
4103,47441,85105.92344800799
4104,47448,27166.41831221389
4105,47546,50756.454446402444
4106,47586,17645.403920097793
4107,47591,49794.81397314597
4108,47630,21802.400307100957
4109,47710,30691.478858481034
4110,47711,11871.727286105723
4111,47713,37308.3539161016
4112,47714,8977.261202860589
4113,47715,35664.825269866626
4114,47725,67989.84557317477
4115,47802,34103.97155349931
4116,47803,30783.108942394683
4117,47804,18076.428471852138
4118,47905,27963.589354568325
4119,47906,54173.79738371037
4120,47909,29564.286814228875
4121,47933,21586.00725872805
4122,47960,32458.133636902272
4123,48001,14134.506007217973
4124,48009,56686.47110455563
4125,48021,2707.7030606556195
4126,48025,64527.69965459332
4127,48030,5528.806522757171
4128,48035,6017.605855434371
4129,48036,28309.915104652355
4130,48038,23054.810344334783
4131,48042,8365.88921971266
4132,48044,22095.524798117898
4133,48045,42021.253723757014
4134,48047,10932.549196867347
4135,48051,26525.268046741367
4136,48059,33569.18335481371
4137,48060,5357.8364061164475
4138,48062,19529.25238830718
4139,48065,100243.77215974979
4140,48066,4692.088576347856
4141,48067,8759.795609791414
4142,48072,23441.689944736023
4143,48073,9475.84516131108
4144,48075,15401.76020988307
4145,48079,45667.05003676463
4146,48080,14914.056440155435
4147,48085,50743.46242052247
4148,48089,3282.569334883871
4149,48091,8388.814387610933
4150,48093,21562.062775778468
4151,48094,70880.99945498498
4152,48095,55668.22482355631
4153,48098,42135.44306743639
4154,48103,49430.39093140211
4155,48104,52638.6118749998
4156,48105,32866.110446779676
4157,48108,64322.96146535267
4158,48111,11416.029101773853
4159,48114,51578.66053585015
4160,48116,26250.904655584865
4161,48118,51973.81751202593
4162,48124,20779.518197225716
4163,48125,7385.382576418186
4164,48126,51753.04399770107
4165,48127,31147.56979027295
4166,48130,39339.98248743868
4167,48134,50967.25781211267
4168,48135,3919.0224624180373
4169,48138,42054.57404463196
4170,48141,8699.761221902643
4171,48146,3672.095450342532
4172,48150,29542.327430092893
4173,48152,41558.964590797055
4174,48161,22497.15128618919
4175,48162,43496.2940064739
4176,48164,22012.994823067445
4177,48167,100101.12997924803
4178,48168,29179.58382967939
4179,48169,15806.72975541227
4180,48170,11020.76040916833
4181,48174,23039.939059110995
4182,48176,38742.06700293131
4183,48178,13957.30666322838
4184,48180,7327.982175025939
4185,48182,41512.881356651036
4186,48185,15343.499628683714
4187,48186,5445.796155510389
4188,48187,30308.52977858236
4189,48188,12017.555061910518
4190,48192,10018.39198017008
4191,48197,10519.254986265674
4192,48198,20242.798311267135
4193,48202,22940.880878795928
4194,48203,3618.0586577681747
4195,48204,5530.905365047449
4196,48205,6033.762118601156
4197,48206,71428.91141391528
4198,48207,30356.431068947844
4199,48212,8396.556893135661
4200,48213,4691.534672776683
4201,48214,19752.454138379584
4202,48219,2169.9428169114744
4203,48220,18620.523798604198
4204,48221,11215.889816042558
4205,48223,18585.376098000193
4206,48224,6168.227700953322
4207,48225,15620.370536474948
4208,48227,6566.460330932918
4209,48228,4336.755516225667
4210,48230,48793.21854067664
4211,48234,3263.480314720957
4212,48235,7831.616111571428
4213,48236,25210.430733189576
4214,48238,3567.8275289454004
4215,48239,1741.2149114219424
4216,48240,3537.633064865144
4217,48301,210258.12909913357
4218,48302,399424.6684330968
4219,48304,210463.6935009784
4220,48306,127625.4601230707
4221,48307,46337.55361476143
4222,48309,54938.54134856275
4223,48310,5064.275436675366
4224,48312,5604.053268098565
4225,48315,30438.709619657984
4226,48316,23435.36756639011
4227,48317,21682.36281265214
4228,48322,43581.62801127625
4229,48323,32237.471017393447
4230,48324,134171.70960904544
4231,48326,107813.78066694098
4232,48327,20007.46255277581
4233,48328,17122.111134795443
4234,48331,44304.74377446341
4235,48342,20395.12379932852
4236,48348,24296.836420011103
4237,48357,34998.78251271908
4238,48362,63361.198129420794
4239,48371,36569.41044267762
4240,48374,36925.464000227395
4241,48375,48316.683791388554
4242,48377,76750.81516134072
4243,48381,41188.46567145106
4244,48382,21611.024511509062
4245,48386,13521.412525131183
4246,48390,48677.22919315442
4247,48413,16700.646420590652
4248,48420,45294.805640670806
4249,48423,12296.72878603913
4250,48430,33812.28382841516
4251,48433,33850.66352161545
4252,48439,18920.440279293573
4253,48442,17036.814584364827
4254,48446,5471.229538418804
4255,48450,16827.50371311026
4256,48451,75554.0491714444
4257,48455,8014.116765201992
4258,48473,23607.29963061426
4259,48503,9331.13751383788
4260,48504,4123.890983301745
4261,48506,39702.479186525
4262,48507,6469.124636803722
4263,48602,3604.4348442877586
4264,48603,26134.0630886916
4265,48612,8049.633345038478
4266,48623,36705.070408568325
4267,48624,12960.051321754247
4268,48625,28722.254490669988
4269,48629,18185.370442321157
4270,48640,22838.216313499466
4271,48642,65178.509101989875
4272,48647,19883.636101828553
4273,48651,14971.922655858254
4274,48653,21559.785019531653
4275,48661,12676.464585150097
4276,48703,54667.89209504131
4277,48706,45530.10990061169
4278,48708,17175.296911558864
4279,48723,9421.42606167195
4280,48750,34312.41864211697
4281,48813,43198.407608658665
4282,48823,18618.171709698625
4283,48843,26478.82006657069
4284,48858,24237.993275176126
4285,48864,43139.00408688031
4286,48867,8238.29596684201
4287,48906,8520.353177853816
4288,48910,4589.461677319464
4289,48911,8065.686244489994
4290,48912,11187.393905997838
4291,48915,22391.043244656656
4292,48917,28369.341825359363
4293,49001,37649.27465745574
4294,49009,9337.38481875603
4295,49015,42408.74947876525
4296,49022,79548.79926499652
4297,49024,32968.36231582275
4298,49036,7681.8847376444
4299,49038,53231.91062461579
4300,49047,29612.049744094256
4301,49058,57800.57254234076
4302,49068,19125.058686769153
4303,49085,24628.01484843478
4304,49090,24610.37873638415
4305,49117,164758.3703439365
4306,49120,15188.977482771155
4307,49127,60456.57908757453
4308,49201,8960.363345817848
4309,49202,4759.437953112997
4310,49203,11971.334493611084
4311,49221,10086.717752968323
4312,49230,65259.5904070483
4313,49242,22116.154143570195
4314,49286,28111.008860025024
4315,49301,18401.626039683924
4316,49307,19228.107333172193
4317,49315,18957.48574545824
4318,49316,11969.051964239108
4319,49331,50994.1030733557
4320,49337,18191.60146861318
4321,49341,35384.2805130836
4322,49346,82153.65538438728
4323,49417,28865.977281220992
4324,49418,10681.198255333898
4325,49423,18037.20759589033
4326,49424,23061.193314099815
4327,49426,18300.480524505914
4328,49431,27648.435975853754
4329,49441,58545.063881648966
4330,49442,9712.354933511104
4331,49444,74852.62659119607
4332,49445,27061.570375486102
4333,49456,49996.723376088215
4334,49503,25792.75135565121
4335,49506,121907.09651373923
4336,49525,13822.394697552794
4337,49546,82040.7423736285
4338,49601,26005.041365886733
4339,49615,52263.984952451996
4340,49660,20709.369864221284
4341,49684,57935.60952384469
4342,49685,25486.556034519803
4343,49686,135269.8727229673
4344,49707,16485.73772207815
4345,49712,99157.47206094893
4346,49720,83870.55694626826
4347,49721,42579.50642899
4348,49726,47434.80388469766
4349,49735,20889.729029957183
4350,49740,14703.904253382932
4351,49770,29160.914628259823
4352,49782,64608.0201222626
4353,49783,34650.646333382574
4354,49801,32144.004437011863
4355,49829,16133.719401616883
4356,49849,11936.462724210065
4357,49855,44550.90365173783
4358,49858,16126.693304940982
4359,49920,18279.11281802466
4360,49935,69289.9143100228
4361,49938,21201.321535004954
4362,50009,11626.793655158535
4363,50010,40615.080196532916
4364,50014,24192.762391120203
4365,50021,12090.433858224214
4366,50022,9120.363673813825
4367,50023,26027.745614903222
4368,50035,14156.735964510626
4369,50036,21613.6548255708
4370,50109,24140.68881501395
4371,50111,82845.45030235293
4372,50112,10875.761253735525
4373,50125,43182.06078116067
4374,50131,10995.490390079813
4375,50158,42414.70830061849
4376,50208,15379.251012359771
4377,50211,24511.064897448945
4378,50213,26329.91264868239
4379,50219,22867.87273759571
4380,50226,15722.573428013648
4381,50263,13528.531783418335
4382,50265,21569.53091536671
4383,50266,33279.65725248896
4384,50273,75100.91719481398
4385,50309,43399.072591662574
4386,50310,7775.217540030129
4387,50312,93109.18335571472
4388,50313,26945.605832288016
4389,50315,5137.8782320249165
4390,50316,14730.866275466009
4391,50317,17112.615493029032
4392,50320,13695.51331843215
4393,50322,8738.323613248243
4394,50323,28455.729660790344
4395,50325,22811.81440148189
4396,50327,16299.469807614709
4397,50401,14196.5498642008
4398,50428,15192.246738383357
4399,50501,21056.764190231857
4400,50511,8183.903555782753
4401,50548,8428.335153490403
4402,50613,93019.73856385137
4403,50616,29458.976445223027
4404,50662,5714.072163865022
4405,50701,17948.457846610763
4406,50702,3676.062173953111
4407,50703,13777.306705760244
4408,50801,28371.389377789023
4409,51104,11418.669671903986
4410,51106,18770.555497577097
4411,51301,40039.832968089555
4412,51360,37115.5137943633
4413,51401,19932.03393986291
4414,51442,25469.95588040401
4415,51501,26742.241399654915
4416,51503,61999.867585515414
4417,51566,36485.04996288059
4418,52001,37498.0793053088
4419,52002,26054.377992079106
4420,52003,97687.60893526304
4421,52101,105828.98570318433
4422,52240,15236.086963592108
4423,52241,74871.15061071626
4424,52245,25095.47659824605
4425,52246,19609.77916061878
4426,52302,13138.203671693718
4427,52317,9968.473111886715
4428,52333,15914.177211652534
4429,52340,22771.202786819456
4430,52349,42959.23025928828
4431,52353,28669.164648445767
4432,52402,25092.82412125391
4433,52403,81076.62019558833
4434,52404,18352.919091036627
4435,52405,16180.607097819253
4436,52501,18482.698073900996
4437,52544,7992.441594516552
4438,52556,24846.23974654449
4439,52577,28852.476084698286
4440,52601,6145.731490759957
4441,52627,16075.378784503457
4442,52632,14199.467966527933
4443,52641,6453.938423550903
4444,52722,28815.950458960262
4445,52732,1962.4155789319068
4446,52748,20967.73782420211
4447,52753,9438.07138750447
4448,52761,32334.804176528374
4449,52772,18901.580185220286
4450,52802,7855.363482621128
4451,52803,5322.730551939936
4452,52804,36561.473136598
4453,52806,23920.083192478687
4454,52807,12295.96237473282
4455,53022,16963.54697709169
4456,53027,16037.229385099057
4457,53029,80696.55507151691
4458,53045,39284.109411799014
4459,53051,36539.144070150265
4460,53066,37515.91910108692
4461,53072,55358.18715449382
4462,53074,177697.9813292886
4463,53081,16096.24244383432
4464,53089,34083.948103722476
4465,53092,114753.56222127323
4466,53105,15015.299377515083
4467,53115,60675.76523186266
4468,53121,33435.871471456405
4469,53125,98317.66662201312
4470,53132,13112.094443082415
4471,53140,38684.43780323572
4472,53147,62592.36941683306
4473,53149,49536.81258146786
4474,53158,34212.48025091345
4475,53185,79829.86266326638
4476,53188,58440.06048219803
4477,53189,65250.026444037896
4478,53190,67157.54989584835
4479,53191,11998.853226054507
4480,53202,44424.92562842221
4481,53206,30221.331316137414
4482,53209,10021.694720082682
4483,53210,6250.177805120585
4484,53211,70792.56577422471
4485,53212,10993.961749956477
4486,53217,72949.59438137474
4487,53218,11859.398825604365
4488,53223,15637.44210698985
4489,53402,36009.14828099377
4490,53403,32894.600122526215
4491,53405,2737.629066335502
4492,53511,41828.79333038235
4493,53538,7866.631322982612
4494,53562,17044.607376899232
4495,53590,13569.832988546876
4496,53593,40038.700164889626
4497,53597,54591.00848716739
4498,53703,84422.91857057068
4499,53704,19722.547919837914
4500,53711,23074.441001681786
4501,53901,40055.50539445531
4502,53913,35510.94669872459
4503,53949,49703.009276758145
4504,53959,46037.88841618615
4505,53965,13779.191649735878
4506,54001,29787.976756457374
4507,54016,76895.98242567267
4508,54017,20309.223193394933
4509,54020,17040.8571793925
4510,54021,42338.94592461725
4511,54022,6363.565319143503
4512,54024,8737.793903524209
4513,54025,26959.929235484946
4514,54115,23757.422389601983
4515,54143,24358.012510251385
4516,54202,64423.552634815656
4517,54209,57537.48347670282
4518,54210,40117.58235184436
4519,54212,61373.33582819055
4520,54220,19407.639460180195
4521,54234,99163.09582480993
4522,54235,34748.72210367155
4523,54301,46415.740930780565
4524,54304,20723.525754780254
4525,54311,25975.29271669018
4526,54313,21004.728602946445
4527,54401,32879.70268813783
4528,54403,34575.7574603096
4529,54409,25896.832850493905
4530,54449,4810.380208876321
4531,54451,20095.22845858592
4532,54452,22753.13341364773
4533,54455,19951.423394278558
4534,54456,48689.2763103005
4535,54457,31011.131641460724
4536,54467,32354.374389302066
4537,54476,26588.77511838755
4538,54481,21574.7016308052
4539,54487,6829.930399181465
4540,54494,37318.76159811584
4541,54501,6070.9928791107095
4542,54521,69884.36547125282
4543,54538,64008.92419534729
4544,54552,26249.069224648014
4545,54554,135956.18925195115
4546,54555,120920.7137468317
4547,54601,22197.710685046302
4548,54615,66843.62031421327
4549,54636,38979.38141624111
4550,54701,28691.95207342952
4551,54703,9494.707993175674
4552,54720,12864.98665140976
4553,54728,16469.33331797619
4554,54729,23226.76286728482
4555,54751,8651.925065613379
4556,54801,63963.76113539808
4557,54817,29016.93010791219
4558,54829,196095.19962723632
4559,54830,35995.63094968915
4560,54843,9646.242552869071
4561,54847,20553.767755527977
4562,54868,10031.920589055791
4563,54873,45040.26818984419
4564,54896,48651.5341927366
4565,54901,11779.558028547672
4566,54904,37460.04476996354
4567,54913,18236.87531992615
4568,54914,26252.98925080325
4569,54915,16801.099039635956
4570,54935,5860.754281786198
4571,54937,92292.47030251802
4572,54956,16403.802215748237
4573,54981,15981.813540802597
4574,55008,5754.036646437485
4575,55016,18119.96551555077
4576,55021,44690.06838093858
4577,55024,33355.6508071375
4578,55025,12659.068983677465
4579,55038,20110.54129732318
4580,55040,27439.94484703876
4581,55041,15936.317630647465
4582,55042,31170.08660783422
4583,55044,14109.267400666187
4584,55056,46373.117065059705
4585,55060,10563.366032153413
4586,55066,34024.100258441096
4587,55068,11823.33990475997
4588,55082,24362.833332049446
4589,55101,13246.04927537126
4590,55102,40357.095306846095
4591,55104,12082.076543562316
4592,55105,28280.721062411583
4593,55106,7740.456817326181
4594,55109,23822.4972637047
4595,55110,9763.195752222506
4596,55113,27372.875839648706
4597,55116,16531.389353294435
4598,55117,13065.84891646726
4599,55118,25282.62113702086
4600,55119,9811.561282055009
4601,55122,24509.8943565569
4602,55123,20687.676351248585
4603,55124,50243.6925220477
4604,55125,14278.444777528512
4605,55126,12174.120454531563
4606,55127,53849.944822967
4607,55129,15201.56202908342
4608,55301,20020.001363679636
4609,55303,40707.175078913104
4610,55304,14424.54870344247
4611,55305,22795.239391174116
4612,55309,20892.959719808146
4613,55311,22526.247299003648
4614,55313,12840.105613421918
4615,55315,14204.320956459382
4616,55317,64353.69339765655
4617,55318,38598.569872080305
4618,55327,15714.029371735378
4619,55328,42452.37808135317
4620,55330,18328.476677497216
4621,55331,66368.53231103315
4622,55337,30323.388033888394
4623,55340,116898.49270900336
4624,55343,25503.450197501348
4625,55345,11289.653964769039
4626,55347,77792.99241046232
4627,55350,22578.115229060626
4628,55362,13308.678780786855
4629,55364,264163.4236494103
4630,55369,15730.10223432961
4631,55371,17235.11280467926
4632,55372,28622.01705923549
4633,55374,45165.10228614296
4634,55376,7391.969279816657
4635,55378,11435.059204665185
4636,55379,21375.866401183528
4637,55386,69262.24070225767
4638,55391,107679.74297057762
4639,55398,25625.271017407926
4640,55401,57029.55049915933
4641,55403,31123.610717437088
4642,55405,251334.2895395611
4643,55407,9184.971873785891
4644,55410,69095.77106845914
4645,55412,14178.925516892261
4646,55416,40440.59359729891
4647,55418,8577.224057533484
4648,55419,44386.224449151596
4649,55421,12316.26848401736
4650,55422,14133.77687541881
4651,55424,135967.53861602975
4652,55426,25403.004951409403
4653,55433,5703.036849832955
4654,55435,104201.26092123898
4655,55436,192423.9228118944
4656,55439,132417.94866500568
4657,55443,13629.343085022349
4658,55446,25523.001377091037
4659,55449,19807.180386578308
4660,55616,30968.70638671963
4661,55709,101961.85912066967
4662,55723,24171.277406248686
4663,55731,24615.598038400825
4664,55734,52894.83891923856
4665,55741,155165.94063504628
4666,55744,41718.75064175878
4667,55746,18230.365816542548
4668,55771,33170.486841997015
4669,55790,30504.484695017294
4670,55792,14703.844848282357
4671,55811,35425.24764701258
4672,55901,31815.270324954865
4673,55902,35309.65294749403
4674,55904,17960.331495388553
4675,55906,24136.78051364823
4676,55912,29114.04988832682
4677,55920,17479.559092127707
4678,55987,14888.687879057385
4679,56001,20294.2690053365
4680,56007,24041.67852098273
4681,56071,16261.307174592888
4682,56073,33812.60107744775
4683,56093,51388.96083528426
4684,56156,33021.911399875404
4685,56201,39592.88311358725
4686,56265,21766.030079426764
4687,56267,12892.78707783152
4688,56283,20944.847317144464
4689,56301,10698.763023241125
4690,56303,11285.796475074001
4691,56308,2431.408060241256
4692,56345,54701.30855672819
4693,56377,47162.91880223941
4694,56378,34499.33516117741
4695,56401,33562.7773711286
4696,56468,173197.0301430271
4697,56470,75674.21266531742
4698,56472,17057.443810497454
4699,56501,20515.137258471994
4700,56537,42553.359359422044
4701,56560,21938.2341270534
4702,56572,73745.87182255654
4703,56601,8835.96746669993
4704,56636,120090.74712865544
4705,56701,87772.18342454717
4706,56716,17892.98573609024
4707,57005,29901.23836969873
4708,57032,5803.663942424962
4709,57042,10143.772460128039
4710,57103,11639.214731827136
4711,57104,4415.90769187649
4712,57105,28993.284750391107
4713,57106,3286.737072425341
4714,57107,14160.71186765172
4715,57108,32576.777974625944
4716,57110,9036.133916106053
4717,57201,12017.611711439149
4718,57301,21263.847187787618
4719,57350,10673.03848560602
4720,57401,73612.1323047636
4721,57501,78575.7108431532
4722,57701,19276.886841428517
4723,57702,54985.763850011055
4724,57754,71341.33225962296
4725,57783,33769.2203862072
4726,57785,194686.42029203786
4727,58072,76261.5586730155
4728,58078,9157.411692772619
4729,58102,13094.367855437813
4730,58103,18936.884293226114
4731,58104,20766.425248828422
4732,58201,15114.88780979469
4733,58203,3570.7144561181026
4734,58401,19811.47791903097
4735,58501,16615.376570769196
4736,58503,26182.03374963614
4737,58504,11974.334535180098
4738,58523,9674.964714178443
4739,58545,20701.992272199845
4740,58554,44398.98121464466
4741,58601,11350.352724060776
4742,58701,28072.189687082348
4743,58703,18541.380255701737
4744,58801,25040.99403349382
4745,58854,8288.74579731041
4746,59047,63145.29768046047
4747,59068,26843.097817665366
4748,59101,20084.43892773094
4749,59102,13811.385699171688
4750,59105,37075.65933667851
4751,59106,42695.1769162512
4752,59301,23955.91524828667
4753,59330,16082.713303435488
4754,59404,17125.845365697456
4755,59405,16510.514923139326
4756,59457,37535.60558364123
4757,59501,46681.90872446894
4758,59601,55593.41083071381
4759,59602,12230.482663836954
4760,59644,33736.64625598726
4761,59645,27564.129434583294
4762,59701,42898.07209684891
4763,59711,86462.4806717717
4764,59714,59127.81347115583
4765,59715,226815.69660040032
4766,59716,566889.9065482575
4767,59718,66373.48356466489
4768,59801,41691.75723121648
4769,59802,79223.81458327295
4770,59808,24511.38241645347
4771,59840,77173.5380615274
4772,59860,127693.70952829267
4773,59868,56832.97788044337
4774,59870,252558.27831390483
4775,59901,148423.22542278253
4776,59911,271891.4689011432
4777,59912,37524.67618877058
4778,59917,43352.23587615151
4779,59923,111764.22973115591
