,Zipcode,Current Value,1 Year Value,3 Years Value,5 Years Value,1Yr-ROI,3Yr-ROI,5Yr-ROI
2062,28086,263450.0,316963.95130842464,396792.0323635129,476620.1134186012,0.20312754339884093,0.5061379099013585,0.8091482764038763
2063,28092,308450.0,351057.0990216525,420968.5210002359,490879.94297881937,0.13813291950608683,0.3647869054959829,0.591440891485879
2064,28104,631250.0,631647.6638718365,735660.0130388811,837084.2785754047,0.0006299625692459395,0.16540200085367307,0.3260741046739084
2065,28105,421930.0,422268.025387055,460083.4144118144,497898.6875578722,0.0008011409168701153,0.09042593418769564,0.18005045281888515
2066,28110,377495.0,400985.45906176144,496329.5908524837,589004.985451521,0.062227205821961735,0.31479778765939603,0.5602987733652658
2067,28112,322490.0,367710.62877944467,439092.253797575,510473.8788157053,0.14022335197818434,0.36156858754558285,0.5829138231129812
2068,28115,354500.0,347858.07763012405,367234.3995203526,386610.76894614496,-0.01873602925211832,0.03592214251157292,0.0905804483671226
2069,28117,675000.0,812146.9742871897,1063584.0685214724,1308834.8731996885,0.2031807026476884,0.5756801015132924,0.9390146269625015
2070,28120,362450.0,460928.95259365486,576435.2690465525,691941.5854994499,0.2717035524724924,0.5903856229729686,0.9090676934734443
2071,28127,158750.0,176061.0029035692,31051.268387333195,-106482.87300826957,0.10904568758153826,-0.8044014589774287,-1.670758255170202
2072,28139,422000.0,391200.00384387205,477175.5098044154,555640.9318284241,-0.07298577288181979,0.1307476535649654,0.316684672579204
2073,28144,194613.5,192769.23736070315,195324.9590695049,197880.68077830665,-0.009476540113079782,0.00365575394052775,0.016788047994135285
2074,28146,332500.0,313912.6923947992,371101.75733238313,427545.5436532919,-0.055901677008122694,0.1160955107740846,0.28585125910764475
2075,28150,225000.0,248971.73420181748,288479.86589978315,327987.99759774894,0.10654104089696659,0.28213273733236954,0.45772443376777305
2076,28152,244950.0,309726.31288992544,408304.0474443266,506339.7329995405,0.26444708262880356,0.6668873135102128,1.067114647885448
2077,28166,499375.0,458197.68125844776,544091.3362492637,623092.5079133756,-0.08245770962012965,0.0895446032525932,0.24774469669762328
2078,28173,612450.0,925138.3249217442,1410037.6129476042,1895527.849861378,0.5105532287072319,1.3022901672750495,2.0949919991205457
2079,28202,447000.0,481571.4145211674,574119.0081974996,666686.8484572999,0.07734097208314855,0.28438256867449563,0.4914694596360176
2080,28203,560000.0,588678.075833548,598216.3884821327,607754.9178164755,0.051210849702764245,0.06824355086095124,0.08527663895799197
2081,28204,699800.0,799417.1518624633,1028516.6375486455,1257616.123234828,0.14235088862884157,0.46972940489946485,0.7971079211700886
2082,28205,446310.0,500623.8953522076,552896.8532624878,605169.816129848,0.12169544789990722,0.2388179813638229,0.3559405259345478
2083,28207,1299500.0,1302668.060490263,1311932.0360067387,1321196.0115232144,0.002437907264534765,0.009566784152934717,0.01669566104133467
2084,28208,350000.0,352407.30882665,423890.4198340549,493395.3868064124,0.006878025219000078,0.21111548524015683,0.40970110516117836
2085,28209,522500.0,530695.5826177112,492165.4999191059,453635.41722050065,0.01568532558413619,-0.05805645948496478,-0.13179824455406575
2086,28210,430000.0,464564.2993358935,496551.90270826744,528539.5060806413,0.08038209147882204,0.15477186676341265,0.22916164204800302
2087,28211,700000.0,810765.9658513224,709077.8159748992,632696.2897517259,0.1582370940733177,0.012968308535570312,-0.0961481574975345
2088,28214,300000.0,365362.46573101263,446999.2689339962,528636.0721369798,0.2178748857700421,0.4899975631133207,0.7621202404565993
2089,28215,303450.0,355070.12995168805,435093.8513885433,514576.4599022706,0.17011082534746433,0.4338238635312022,0.6957536988046484
2090,28216,340000.0,414267.18169014447,526993.289758344,639719.3978265439,0.21843288732395433,0.5499802639951292,0.8815276406663055
2091,28226,576000.0,627507.0089936061,538574.6335154739,464762.4480092671,0.08942189061389945,-0.0649745945911911,-0.1931207499839113
2092,28227,372450.0,391045.9089600669,424888.54509547545,459176.1545901215,0.04992860507468629,0.14079351616451993,0.23285314697307433
2093,28269,327450.0,421573.4658192603,549013.1737105646,676452.8816018689,0.28744378017792116,0.6766320772959676,1.065820374414014
2094,28270,548750.0,604329.6668054,648987.3003684776,693644.9339315551,0.10128413085266523,0.1826647842705742,0.26404543768848315
2095,28277,553100.0,584562.3195984111,699664.2996636172,814766.2797288232,0.05688360079264345,0.2649869818543069,0.4730903629159704
2096,28278,495000.0,651273.8249412392,849936.0784561381,1048598.3319710372,0.3157046968509883,0.717042582739673,1.118380468628358
2097,28301,115950.0,133498.2257610158,163996.99008280115,193623.83892729515,0.1513430423545995,0.4143768010590871,0.669890805755025
2098,28303,190000.0,184972.35493649053,195054.26505462476,205136.175172759,-0.026461289807944557,0.026601395024340845,0.07966407985662625
2099,28304,161499.5,173286.5466680316,196663.54653925236,220608.51410578695,0.0729850350498398,0.21773470840004064,0.36600122047304756
2100,28305,328250.0,337726.02043360117,431968.55223527824,520856.3306123214,0.028868302920338665,0.31597426423542496,0.5867671915074528
2101,28306,242450.0,276765.5087009418,304796.22278365475,333340.64971017174,0.14153643514515077,0.25715084670511346,0.37488409861898014
2102,28311,185500.0,217309.02182606497,228915.9355445684,240522.84926307184,0.17147720660951465,0.2340481700515817,0.2966191334936487
2103,28312,324500.0,373449.83080447244,448865.9944881025,524307.5828814991,0.15084693622333573,0.3832542203023189,0.6157398547966073
2104,28314,164950.0,176015.94936398076,207527.93214560836,239039.91492723592,0.06708668908142323,0.25812629369874723,0.44916589831607107
2105,28327,379000.0,405488.4280067791,476346.8711877898,546356.78547658,0.06989031136353327,0.2568519028701577,0.44157463186432727
2106,28328,242250.0,261036.94819322837,299211.10639044427,337385.2475821657,0.07755190172643289,0.23513356611122507,0.3927151602978976
2107,28334,157000.0,94502.97488215483,-6551.2859386389055,-107605.54675943265,-0.3980702236805425,-1.0417279359148974,-1.6853856481492526
2108,28337,301250.0,296154.768679657,379787.67789847526,463420.58711729344,-0.01691363093889786,0.2607059847252291,0.5383256003893558
2109,28348,250000.0,224702.45028589998,228238.8373695889,231775.22445327783,-0.1011901988564001,-0.0870446505216444,-0.07289910218688869
2110,28358,189250.0,207960.36510572713,263804.97286281525,319649.5806199034,0.09886586581625963,0.39394965845609115,0.6890334510959228
2111,28374,479900.0,451165.04507662513,530679.8528787435,607199.0622283682,-0.059876963791154134,0.1058134046233456,0.26526164248461814
2112,28376,257500.0,253626.0098273517,246976.90423300053,232903.59897899174,-0.015044622029702165,-0.04086639132815327,-0.09552000396508063
2113,28379,179950.0,193187.55250981796,237295.2298595479,282076.40046874114,0.07356239238576251,0.31867313064488967,0.5675265377534934
2114,28387,448850.0,553827.0487756006,711404.3286427658,868981.608509931,0.2338800240071307,0.5849489331464092,0.9360178422856879
2115,28390,320000.0,278848.8646673855,274588.26625505235,270327.6678427192,-0.12859729791442023,-0.1419116679529614,-0.15522603799150256
2116,28401,340945.0,380531.3245598045,461864.4901697692,541572.6707642224,0.11610765536906105,0.35465981366428373,0.5884458512787176
2117,28403,344900.0,415709.85854363843,452594.03984848765,489510.3811876182,0.20530547562666984,0.3122471436604455,0.41928205621228815
2118,28405,393250.0,264353.1206013242,128699.41415759908,-6961.4667101305095,-0.3277733741860796,-0.6727287624727296,-1.0177023946856465
2119,28409,458750.0,546074.2121881022,643121.1768688468,740168.201250544,0.19035250613210286,0.4018990231473499,0.6134456703009135
2120,28411,423541.0,494432.9234835859,583763.7126862154,673094.5018888448,0.1673791285461995,0.3782932766514113,0.5892074247566228
2121,28412,382000.0,409600.2599982701,477010.3948565975,543776.6780282145,0.07225198952426722,0.2487183111429253,0.42349915714192277
2122,28422,308023.0,296796.8837050332,293138.5844307854,289480.28515653755,-0.036445707934039916,-0.048322416083262015,-0.060199124232484115
2123,28428,666500.0,753931.6555972965,971812.8325290182,1189694.0094607396,0.1311802784655612,0.45808376973596127,0.784987261006361
2124,28443,499700.0,571882.0312234458,758263.1873466956,944644.3434699454,0.14445073288662355,0.5174368367954685,0.8904229407043133
2125,28445,649000.0,867658.939782341,1240543.801768313,1613428.6637542846,0.3369167022840385,0.9114696483333019,1.486022594382565
2126,28451,355312.0,386295.85041264154,439047.7676109991,491799.68480935675,0.08720181252713541,0.23566827917717137,0.3841347458272075
2127,28460,424950.0,455865.2275642026,577443.7317623736,696030.2130366539,0.07275027077115571,0.3588509983818651,0.6379108437149169
2128,28461,417900.0,430249.76321298996,430776.6153820151,431479.32225669076,0.029551957915745292,0.030812671409464282,0.03249419061184677
2129,28462,383000.0,153110.12996141915,-264110.73097456683,-681290.5856456811,-0.6002346476203155,-1.6895841539805925,-2.778826594375147
2130,28465,570950.0,667533.897589891,852845.7297536416,1038157.5619173923,0.1691634952095472,0.4937310268038211,0.818298558398095
2131,28467,342440.0,311803.9052489803,355943.750993874,371895.37294960546,-0.08946412437513045,0.03943391833277065,0.08601615742788651
2132,28468,536100.0,522297.4206413977,675734.6340791929,829171.847516988,-0.025746277482936564,0.2604637830240494,0.5466738435310353
2133,28469,483850.0,612859.5199745267,808606.187071126,1004352.845085796,0.26663122863392935,0.6711918715947628,1.0757524957854623
2134,28470,299900.0,339799.35584575374,420003.56597864453,500207.7761115354,0.13304220021925223,0.40047871283309283,0.6679152254469336
2135,28472,222400.0,261365.47442475433,332351.7128300708,403337.9512353873,0.175204471334327,0.4943871979769371,0.8135699246195472
2136,28480,1250000.0,1328055.2244772364,1563144.2560421287,1799162.9305079347,0.06244417958178911,0.25051540483370294,0.4393303444063477
2137,28504,172500.0,208520.95767521777,218054.67579983865,232139.29215770346,0.2088171459432914,0.2640850771005139,0.3457350270011795
2138,28512,499000.0,488868.4143379885,566133.0956555535,638385.6162964212,-0.020303778881786617,0.13453526183477657,0.2793298923775975
2139,28516,439000.0,527753.348864197,665633.3446708255,803513.3404774541,0.2021716375038657,0.5162490766989192,0.830326515893973
2140,28532,215000.0,268074.03979624587,289838.4323826549,316693.36133947317,0.24685599905230635,0.3480857320123485,0.472992378323131
2141,28539,232700.0,210023.83729576247,190358.74793203778,170693.65856831308,-0.09744805631386994,-0.1819563904940362,-0.26646472467420246
2142,28540,185000.0,195034.52187385494,213424.74701369886,231102.84247785245,0.0542406587775943,0.15364728115512896,0.24920455393433757
2143,28546,192000.0,218012.74080801074,222720.31772951293,227671.9429942711,0.1354830250417226,0.16000165484121318,0.18579136976182872
2144,28557,412000.0,449375.29600970005,558182.5773602407,666989.8696315702,0.09071673788762147,0.3548120809714581,0.6189074505620635
2145,28560,270745.0,316392.5768011357,389574.645936525,462756.7150719143,0.168599888460122,0.43889876428567476,0.7091976401112275
2146,28562,307900.0,345376.90870905743,426022.47866748704,506317.3798287402,0.12171779379362596,0.3836390992773207,0.6444214999309522
2147,28570,396000.0,412621.7792213527,486486.5694198144,560352.4299299171,0.04197418995291089,0.2285014379288242,0.41503138871191186
2148,28571,369000.0,529041.4806601655,690755.4427828083,852469.4049054512,0.43371674975654617,0.8719659696011066,1.3102151894456673
2149,28574,210500.0,215043.2593747336,236648.45876477723,258661.3877417039,0.021583179927475566,0.12422070672103196,0.22879519117199
2150,28584,369950.0,394156.29876274447,485498.6923869081,576841.0860110717,0.06543127115216778,0.3123359707714775,0.5592406703907871
2151,28590,264950.0,293426.37691625307,323311.7658618868,353533.0777538082,0.1074783050245445,0.22027463997692692,0.3343388479102026
2152,28594,757500.0,895408.4884769153,1120641.583581609,1345874.4584396363,0.18205741053058122,0.4793948298107049,0.7767319583361535
2153,28601,345900.0,354882.3939366295,361138.15689647576,371714.2016202666,0.025968181372158207,0.0440536481540207,0.07462908823436426
2154,28602,227450.0,322835.8014923239,387093.89319103776,452203.7180436228,0.41937041764046573,0.7018856592263696,0.9881456058194011
2155,28604,510000.0,517478.2005511909,594053.7369807684,670629.2734103459,0.01466313833566839,0.1648112489818988,0.3149593596281292
2156,28605,824450.0,908622.2382823243,1096965.7246161564,1285309.2109499886,0.10209501883961948,0.330542452078545,0.5589898853174705
2157,28607,611950.0,669560.8480397972,850934.8633037118,1030367.6343576649,0.09414306404084836,0.3905300487028544,0.6837448065326658
2158,28625,335000.0,339348.1384951385,382819.9185510187,426731.26037032914,0.012979517895935813,0.14274602552542895,0.27382465782187804
2159,28640,499000.0,523422.0759111609,686718.6639285513,850015.2519459416,0.04894203589411004,0.3761897072716458,0.7034373786491815
2160,28645,257500.0,221293.4160738648,207792.64829617724,194291.88051848966,-0.14060809291702994,-0.19303825904397187,-0.24546842517091394
2161,28655,297499.5,314653.2799671253,341176.1685750565,369763.24636902974,0.057659861502709325,0.14681257808855638,0.24290375738120482
2162,28657,462200.0,481525.8316622471,651980.3991505542,822435.7741346686,0.041812703726194445,0.41060233481296887,0.7793937129698586
2163,28658,254450.0,247286.35157397995,263180.09485033783,279073.8381266958,-0.028153462079072714,0.03430966732300189,0.09677279672507673
2164,28673,675000.0,649757.7782635965,746375.5390759567,842774.583242066,-0.037395884053931155,0.10574153937178768,0.24855493813639404
2165,28675,279000.0,348323.1088879138,443784.7845178221,539246.4601477303,0.24846992432944018,0.590626467805814,0.9327830112821874
2166,28677,307337.5,311339.24471951945,364175.1508937038,417011.0570678881,0.013020684815616235,0.18493561929053176,0.35685055376544705
2167,28681,279450.0,318051.6008957959,352512.34533352085,386973.0897712458,0.13813419536874544,0.2614505111237103,0.3847668268786752
2168,28694,349950.0,483876.89897147834,643974.7920020999,804072.6850327215,0.3827029546263133,0.8401908615576509,1.2976787684889883
2169,28704,547500.0,566253.1005612931,638926.5205721185,711599.9405829438,0.034252238468115204,0.166989078670536,0.2997259188729568
2170,28705,300000.0,576114.1474249512,705411.2553879883,842451.3337264644,0.920380491416504,1.3513708512932943,1.808171112421548
2171,28711,484450.0,512920.76959873707,592057.4129591859,670046.6145541475,0.058769263285658103,0.22212284644274102,0.3831078843103467
2172,28712,557450.0,322494.0139708878,-212493.59296851754,-2854620.5899524,-0.42148351606262835,-1.3811886141690153,-6.120854946546596
2173,28713,475000.0,704796.5091403781,980483.4377994712,1256170.3664585643,0.4837821245060592,1.0641756585252025,1.644569192544346
2174,28714,525000.0,712900.6499541769,1058190.2738395282,1402196.7011737844,0.3579059999127178,1.0156005215991013,1.670850859378637
2175,28715,456950.0,535484.0586564428,726656.3706564627,917828.6826564827,0.17186575917812189,0.5902316898051487,1.0085976204321756
2176,28716,309000.0,364755.2253501108,436286.53513967025,507817.8449292297,0.18043762249226794,0.4119305344325898,0.6434234463729116
2177,28717,1849000.0,1846537.720437109,2343275.7331510903,2840013.745865073,-0.001331681753862085,0.26732056957874006,0.5359728209113429
2178,28721,390000.0,396411.87961060967,418263.67498000216,440115.47034939466,0.016440716950281205,0.07247096148718504,0.12850120602408888
2179,28722,657000.0,747244.298552837,944533.4268773964,1141823.2141777093,0.13735814087189802,0.4376460074237388,0.7379348769828148
2180,28723,762000.0,765228.1456960433,1058377.7611764728,1341587.739408052,0.004236411674597467,0.3889471931449774,0.7606138312441628
2181,28730,587000.0,622729.1744304821,725679.0326641775,824148.0645252463,0.06086741810985024,0.2362504815403364,0.40400010992375857
2182,28731,245950.0,293260.681584648,116803.00114150535,-55569.35603238725,0.19235894118580188,-0.5250945267676139,-1.225937613467726
2183,28732,527000.0,663488.9178047181,806186.2640470077,948883.6102892972,0.2589922538988959,0.5297652069203181,0.8005381599417404
2184,28734,349900.0,470252.29779273947,623046.9536778238,775841.6095629081,0.3439619828314932,0.7806429084819199,1.2173238341323467
2185,28736,949000.0,1188270.1754716677,1620981.8362472882,2053693.4970229086,0.25212874127678364,0.7080946641172688,1.164060586957754
2186,28739,580000.0,564057.8005824258,613621.324291854,663128.0545176798,-0.02748655071995554,0.05796780050319664,0.14332423192703422
2187,28741,882000.0,1262579.6167779882,1811147.5554300228,2361593.2018991825,0.43149616414737885,1.053455278265332,1.6775433128108646
2188,28746,675000.0,948233.1244530899,1374606.8756060244,1800980.626758959,0.40478981400457764,1.0364546305274436,1.6681194470503096
2189,28747,1249500.0,1793800.5301551118,2388278.663635443,2982756.797115773,0.43561466999208626,0.9113874859027155,1.3871603018133436
2190,28748,587000.0,484042.6775601057,-2005478.5149308085,-43186856.859188646,-0.1753957792843174,-4.4164881003932,-74.57215819282563
2191,28751,354450.0,490450.8360757989,620931.0514531727,751411.2668305463,0.38369540436111976,0.751815633948858,1.1199358635365957
2192,28752,366950.0,404773.67167695175,515572.3996389673,626371.1276009829,0.10307581871358973,0.40502084654303666,0.7069658743724837
2193,28753,512500.0,588845.442183863,716390.9684857306,843936.4947875981,0.1489667164563181,0.39783603606971824,0.6467053556831184
2194,28754,470000.0,529660.0699018957,678645.3333234694,825068.3345875781,0.12693631894020363,0.44392624111376466,0.755464541675698
2195,28771,434500.0,776205.3413820041,1166762.0194375515,1557318.6974930987,0.7864334669321152,1.68529808846387,2.584162709995624
2196,28774,875000.0,1332510.3091129058,1987915.757781209,2643321.206449512,0.5228689247004638,1.2719037231785246,2.020938521656585
2197,28777,275000.0,287630.20548810886,285849.2652743445,291084.06752502103,0.04592801995675947,0.03945187372488901,0.05848751827280376
2198,28779,349950.0,424089.6141960861,499481.96563575405,575511.4385193009,0.2118577345223207,0.4272952297063982,0.6445533319597111
2199,28781,505000.0,710772.9005597034,872225.1298038682,1041109.191888689,0.4074710902172344,0.727178474859145,1.0616023601756217
2200,28782,450000.0,566040.3809554998,599319.1005846292,632597.8202137586,0.25786751323444407,0.3318202235213983,0.4057729338083525
2201,28783,619000.0,392853.3052882617,-5499716.06858314,-162891535.7605823,-0.36534199468778406,-9.884840175417027,-264.1527233611992
2202,28785,410000.0,409792.3925426865,440274.06931453256,470755.7460863787,-0.0005063596519841756,0.07383919345007943,0.14818474655214317
2203,28786,459500.0,798188.3552859696,1396848.1817605689,1995508.0082351684,0.737080207368813,2.039930754647593,3.3427813019263732
2204,28787,464500.0,395406.13418286137,362002.1057953872,328598.07740791305,-0.14874890380438888,-0.22066285081725043,-0.29257679783011187
2205,28789,377000.0,400191.9168954346,504952.15258163004,609306.7885324056,0.061517020942797374,0.33939563019000013,0.6161983780700414
2206,28791,425000.0,418138.3510178464,473845.736710208,526245.5559844446,-0.01614505642859676,0.11493114520048942,0.23822483761045782
2207,28792,438435.0,494055.82030501176,632238.5046837619,770421.189062512,0.12686218095045276,0.44203474787314395,0.7572073147958353
2208,28801,667500.0,753604.9707112355,846170.0932614024,940748.8711768722,0.1289962108033491,0.26767055170247556,0.40936160475935907
2209,28803,525000.0,751684.0501001448,961656.2727401633,1171628.4953801828,0.4317791430478949,0.8317262337907871,1.2316733245336815
2210,28804,712500.0,732507.8273072258,736043.4896794175,744531.8489690028,0.028081161132948472,0.033043494286901696,0.04495698100912679
2211,28805,447000.0,471654.7972749062,538020.0744967167,604384.2085277878,0.05515614602887291,0.20362432773314704,0.35208995196373116
2212,28806,450000.0,513455.8968205016,643219.1489180471,772982.4188079936,0.1410131040455591,0.42937588648454905,0.7177387084622081
2213,28901,269897.5,204309.77133369044,199027.0672202623,194959.0694312616,-0.2430097672868758,-0.26258276856857765,-0.277655148968547
2214,28904,462000.0,571772.1872320683,785195.3394639483,998618.4916958283,0.23760213686594864,0.6995570118267279,1.1615118867875072
2215,28906,309450.0,379245.5833855033,481133.3858042191,583021.1882229351,0.22554720757958743,0.5548016991572762,0.8840561907349656
2216,29016,315897.0,335736.42407787003,376759.66819428565,416761.5104975287,0.0628034583356918,0.19266617978102246,0.3192955631029377
2217,29020,300523.5,328965.5497915823,392268.58768157527,454278.21575907344,0.0946416829019437,0.30528423794337306,0.5116229371715472
2218,29036,394025.5,430718.58674653707,559158.0666021912,685074.0728888924,0.09312363475596648,0.4190910654315297,0.7386541553500785
2219,29045,339362.5,323193.7760862825,361996.8286231473,398541.4386881812,-0.047644403591196705,0.06669661091943652,0.1743826695294301
2220,29063,273430.5,283651.15233608417,308119.4291336328,332587.70593118144,0.037379342597421164,0.12686561716279934,0.2163518917281775
2221,29072,299995.0,328833.89124469284,370807.67500848375,410407.8707317873,0.09613123966963731,0.23604618413134804,0.3680490365899008
2222,29073,234750.0,262910.74602073885,312068.109642497,360153.3627601487,0.11996057942806752,0.32936361935035985,0.5341996283712405
2223,29102,270550.0,249031.00335587235,252497.29746957327,254580.89483835094,-0.07953796578868101,-0.06672593801673159,-0.05902459863851066
2224,29115,87500.0,125344.04571824704,133920.0831817181,142700.2977602022,0.43250337963710905,0.5305152363624926,0.6308605458308822
2225,29118,284900.0,246413.96362385614,263957.55974183034,281493.95783148316,-0.13508612276638773,-0.07350803881421433,-0.011955219966714076
2226,29150,177450.0,180446.80542384597,175651.19045007945,170684.26165285293,0.01688816806901084,-0.010136993800623004,-0.03812757592080624
2227,29154,224000.0,233186.2250164288,287436.69379153557,339905.3386483034,0.04100993310905714,0.28319952585506947,0.5174345475370689
2228,29169,215000.0,230515.17883904258,259124.59115475,287734.00347045745,0.07216362250717478,0.20523065653372094,0.3382976905602672
2229,29201,262500.0,292309.9022328355,366667.6438137821,441021.1692102995,0.11356153231556372,0.3968291192905984,0.6800806446106648
2230,29203,149950.0,212364.23646156132,275934.9454940086,339505.6545264559,0.41623365429517384,0.8401796965255659,1.2641257387559581
2231,29204,167449.5,166102.08866388933,181442.61814196117,196783.147620033,-0.00804667279454804,0.08356619841779861,0.17517906963014526
2232,29205,256250.0,246297.85212846057,217249.74094162046,189497.04346581787,-0.038837650230397786,-0.15219613291074943,-0.2604993425724181
2233,29206,299450.0,302801.87401365454,291386.37571693875,280969.64283014263,0.01119343467575401,-0.02692811582254549,-0.06171433351096131
2234,29209,199999.5,229832.4928040642,265874.3138448753,301916.13488568633,0.1491653369336634,0.32937489266160824,0.5095844483895526
2235,29210,113500.0,105698.54115378721,77560.65605205284,50092.265117375915,-0.06873532023094966,-0.31664620218455647,-0.5586584571156307
2236,29212,249950.0,259134.3189792494,275135.53673747845,292135.4290691383,0.03674462484196597,0.10076229940979578,0.16877547137082738
2237,29223,232116.0,260650.51013441104,319839.6266165138,377786.67519523256,0.12293211210951009,0.37793011518600106,0.6275770528323449
2238,29229,285000.0,342281.4717447956,447045.95444415434,551810.4371435132,0.2009876201571776,0.5685822962952783,0.9361769724333797
2239,29301,264685.0,270589.44904492487,316938.334530869,363287.2200168131,0.02230745620237214,0.19741706001801754,0.37252666383366295
2240,29302,355000.0,328338.3191346556,349277.20432289847,370216.08951114136,-0.07510332638125188,-0.016120551203102903,0.04286222397504607
2241,29306,191750.0,233530.92554196392,299112.69172900566,364694.4579160473,0.21789270165300612,0.559909735222976,0.9019267687929455
2242,29307,242400.0,307125.7761936329,386813.77932732535,466349.91298016335,0.267020528851621,0.5957664163668538,0.9238857796211359
2243,29316,272450.0,300038.6249691418,349998.1627075996,399957.70044605737,0.1012612404813426,0.2846326397783064,0.4680040390752702
2244,29322,539388.5,438320.2741592009,494519.05739475763,554114.6848101949,-0.1873755666663251,-0.08318576055151782,0.027301629178588135
2245,29323,283695.0,421773.1346160268,555086.1518176378,688404.0152388257,0.48671331752772085,0.9566300139855756,1.4265637929425112
2246,29334,347860.5,408062.35578282404,551201.5262833696,694340.6967839154,0.17306321293398946,0.5845476168848421,0.9960320208356953
2247,29340,164900.0,166039.2575843112,206087.17228572385,241710.1766035705,0.006908778558588318,0.2497706020965667,0.4657985239755639
2248,29349,266900.0,276875.6547983042,327354.3161309708,375863.96407912567,0.03737600149233494,0.2265054931846039,0.40825763986184216
2249,29356,845000.0,898173.5476972933,1172715.23018142,1438681.398179253,0.06292727538141224,0.3878286747709112,0.7025815363068084
2250,29365,294950.0,322608.69887707575,394730.90624324867,466853.1136094216,0.09377419520961433,0.33829769873961235,0.5828212022696104
2251,29369,312870.0,289467.79456441844,348267.85935030173,406729.8739648701,-0.07479849597462704,0.11313919311631583,0.29999640094886093
2252,29388,243740.0,293702.4227860787,332846.33680459845,371990.25082311826,0.20498245173577873,0.36557945681709386,0.5261764618984092
2253,29401,989000.0,884723.0455674005,766383.9410330716,648044.8364987427,-0.10543675877917036,-0.22509207175624713,-0.3447473847333239
2254,29403,599000.0,636725.346680767,656799.6327403911,676324.0652816842,0.06298054537690655,0.09649354380699678,0.12908858978578325
2255,29405,343740.5,409418.8894403627,514522.1935536883,619625.4976670138,0.19106968611601685,0.49683320281924387,0.8025967195224706
2256,29407,457400.0,489220.6522896765,564090.9337619675,639406.7362136261,0.06956854457734254,0.23325521154780818,0.39791590776918695
2257,29410,351500.0,399576.82686724,455033.99276852334,510491.1586698066,0.1367761788541679,0.2945490548179896,0.4523219307818111
2258,29412,434950.0,471604.2425604733,517648.9697904395,563693.6970204061,0.08427231304856496,0.19013442876293718,0.29599654447731033
2259,29414,377595.0,420103.92174850457,512370.7808557997,602845.9490608199,0.11257808431919004,0.3569321120666314,0.5965411328561552
2260,29418,249000.0,296475.8257896925,360426.6047105602,424377.3836314279,0.1906659670268776,0.44749640446008104,0.7043268418932846
2261,29440,316445.0,252050.16104971105,217600.61784109706,177229.54265033646,-0.20349456919935202,-0.31235880534975413,-0.43993571505210555
2262,29445,269450.0,276794.7596929315,304486.35696059675,332488.0761756376,0.027258339925520465,0.13002915925253944,0.23395092290086325
2263,29449,650000.0,625979.6883218115,578010.3802854845,530041.0722491577,-0.03695432565875154,-0.11075326109925464,-0.18455219653975738
2264,29451,1715000.0,2653147.600302158,3954925.543290046,5256703.486277938,0.5470248398263311,1.306079033988365,2.065133228150401
2265,29455,722450.0,902475.6700436166,1069220.6674063853,1235961.3419646781,0.24918772239409864,0.47999261873677807,0.7107915315449902
2266,29456,275000.0,289240.3068865444,318309.27638024755,347378.267488485,0.0517829341328887,0.15748827774635474,0.26319369995812736
2267,29461,360995.0,420794.61944303237,530842.4102696684,640890.2010963043,0.16565220970659528,0.47049795778243036,0.775343705858265
2268,29464,773445.0,900000.5581981619,1061632.653978141,1223165.1550526742,0.1636258017029807,0.37260264657233677,0.5814507237782574
2269,29466,750000.0,855952.2414948068,1076915.3478262196,1297858.3092985572,0.14126965532640912,0.4358871304349595,0.7304777457314097
2270,29483,385000.0,447935.3094983841,557528.0819337869,667120.8543691894,0.16346833635943914,0.44812488813970613,0.7327814399199724
2271,29485,336233.0,383662.7647191055,455938.1644568153,527816.8590012926,0.14106219413057464,0.35601848853864815,0.5697949308999789
2272,29486,408775.0,471755.80890921614,593280.0876248168,713913.7167698018,0.15407206631818515,0.451360987400934,0.746471082551041
2273,29488,250000.0,221857.47177286414,237980.9911586004,253910.1991662701,-0.11257011290854343,-0.048076035365598395,0.015640796665080357
2274,29492,1090000.0,1541065.7917492911,2079133.244472214,2617200.6971951355,0.41382182729292766,0.9074616921763431,1.4011015570597574
2275,29501,275990.0,315611.6943167745,372010.4976866097,428409.3010564448,0.1435620649906681,0.3479129594790017,0.5522638539673351
2276,29505,180950.0,207420.7058774737,228161.26090483193,248388.01465952417,0.14628740468346887,0.26090776957630246,0.3726886690219628
2277,29506,200000.0,216739.94293240467,266327.9893778073,315389.78717947414,0.08369971466202332,0.33163994688903653,0.5769489358973707
2278,29512,131500.0,157503.78776022853,200984.5377555027,244465.2877507769,0.19774743543900022,0.5283995266578153,0.8590516178766303
2279,29520,195000.0,206007.63346797365,243839.63719199257,281671.6409160114,0.05644940239986485,0.2504596779076542,0.44446995341544315
2280,29526,305713.0,346009.6915263507,445188.38271240983,544367.073898469,0.13181216214668884,0.4562298061005251,0.7806474500543614
2281,29527,269725.0,315459.4905750126,416046.6113156494,516935.35646837327,0.16955970182598046,0.5424844241937137,0.9165274129886858
2282,29532,169900.0,216092.4394590495,263847.4355613077,311602.431663566,0.2718801616188905,0.5529572428564314,0.8340343240939728
2283,29536,92000.0,109108.41028060594,90142.27955041622,75815.42329891253,0.1859609813109341,-0.020192613582432385,-0.17591931196834207
2284,29550,202499.5,223741.78693360815,255849.1576245354,288440.1303575952,0.10490044140162395,0.26345574988844617,0.42439922250472334
